time,S1,S2,S3,S4,k1,k2,k3,k4,k5,kavo,comp,comp2
0.457711443,-9.189117181,-4.406782592,4,2,1.1,8.12,2.5,1.104749882,2.8,1.000023545,5.457711443,1.104749882
0.467661692,-9.351502598,-4.636901971,4,2,1.1,8.12,2.5,1.109353729,2.8,1.000023545,5.467661692,1.109353729
0.47761194,-9.511348594,-4.864600042,4,2,1.1,8.12,2.5,1.114056583,2.8,1.000023545,5.47761194,1.114056583
0.487562189,-9.668694094,-5.089710039,4,2,1.1,8.12,2.5,1.118858444,2.8,1.000023545,5.487562189,1.118858444
0.497512438,-9.823579656,-5.312079762,4,2,1.1,8.12,2.5,1.123759313,2.8,1.000023545,5.497512438,1.123759313
0.507462687,-9.517669957,-52.35228298,4,2,1.1,8.12,2.5,0.103759189,2.8,1.000023545,5.507462687,0.103759189
0.517412935,-9.148857276,-44.16352643,4,2,1.1,8.12,2.5,0.108858073,2.8,1.000023545,5.517412935,0.108858073
0.527363184,-8.858846778,-38.0049942,4,2,1.1,8.12,2.5,0.114055964,2.8,1.000023545,5.527363184,0.114055964
0.537313433,-8.628831602,-33.27229952,4,2,1.1,8.12,2.5,0.119352863,2.8,1.000023545,5.537313433,0.119352863
0.547263682,-8.445422894,-29.56837225,4,2,1.1,8.12,2.5,0.124748769,2.8,1.000023545,5.547263682,0.124748769
0.55721393,-8.298848057,-26.62387922,4,2,1.1,8.12,2.5,0.130243682,2.8,1.000023545,5.55721393,0.130243682
0.567164179,-8.181820897,-24.2510984,4,2,1.1,8.12,2.5,0.135837603,2.8,1.000023545,5.567164179,0.135837603
0.577114428,-8.088808708,-22.31609262,4,2,1.1,8.12,2.5,0.141530531,2.8,1.000023545,5.577114428,0.141530531
0.587064677,-8.015542825,-20.72133534,4,2,1.1,8.12,2.5,0.147322467,2.8,1.000023545,5.587064677,0.147322467
0.597014925,-7.958683413,-19.39453362,4,2,1.1,8.12,2.5,0.153213411,2.8,1.000023545,5.597014925,0.153213411
0.606965174,-7.915584745,-18.28124677,4,2,1.1,8.12,2.5,0.159203361,2.8,1.000023545,5.606965174,0.159203361
0.616915423,-7.884127614,-17.33989744,4,2,1.1,8.12,2.5,0.165292319,2.8,1.000023545,5.616915423,0.165292319
0.626865672,-7.862597572,-16.53832971,4,2,1.1,8.12,2.5,0.171480285,2.8,1.000023545,5.626865672,0.171480285
0.63681592,-7.849595085,-15.85138996,4,2,1.1,8.12,2.5,0.177767258,2.8,1.000023545,5.63681592,0.177767258
0.646766169,-7.843968299,-15.25919844,4,2,1.1,8.12,2.5,0.184153239,2.8,1.000023545,5.646766169,0.184153239
0.656716418,-7.844762094,-14.74589537,4,2,1.1,8.12,2.5,0.190638227,2.8,1.000023545,5.656716418,0.190638227
0.666666667,-7.851179022,-14.29871893,4,2,1.1,8.12,2.5,0.197222222,2.8,1.000023545,5.666666667,0.197222222
0.676616915,-7.862549057,-13.90731878,4,2,1.1,8.12,2.5,0.203905225,2.8,1.000023545,5.676616915,0.203905225
0.686567164,-7.878305922,-13.56323902,4,2,1.1,8.12,2.5,0.210687235,2.8,1.000023545,5.686567164,0.210687235
0.696517413,-7.897968419,-13.25952471,4,2,1.1,8.12,2.5,0.217568253,2.8,1.000023545,5.696517413,0.217568253
0.706467662,-7.921125567,-12.99041945,4,2,1.1,8.12,2.5,0.224548279,2.8,1.000023545,5.706467662,0.224548279
0.71641791,-7.947424694,-12.75113097,4,2,1.1,8.12,2.5,0.231627311,2.8,1.000023545,5.71641791,0.231627311
0.726368159,-7.976561821,-12.53764774,4,2,1.1,8.12,2.5,0.238805351,2.8,1.000023545,5.726368159,0.238805351
0.736318408,-8.008273844,-12.34659457,4,2,1.1,8.12,2.5,0.246082399,2.8,1.000023545,5.736318408,0.246082399
0.746268657,-8.04233215,-12.17511794,4,2,1.1,8.12,2.5,0.253458454,2.8,1.000023545,5.746268657,0.253458454
0.756218905,-8.07853736,-12.02079441,4,2,1.1,8.12,2.5,0.260933516,2.8,1.000023545,5.756218905,0.260933516
0.766169154,-8.116714984,-11.88155694,4,2,1.1,8.12,2.5,0.268507586,2.8,1.000023545,5.766169154,0.268507586
0.776119403,-8.156711815,-11.75563533,4,2,1.1,8.12,2.5,0.276180664,2.8,1.000023545,5.776119403,0.276180664
0.786069652,-8.19839291,-11.64150774,4,2,1.1,8.12,2.5,0.283952749,2.8,1.000023545,5.786069652,0.283952749
0.7960199,-8.241639066,-11.53786103,4,2,1.1,8.12,2.5,0.291823841,2.8,1.000023545,5.7960199,0.291823841
0.805970149,-8.286344688,-11.44355823,4,2,1.1,8.12,2.5,0.299793941,2.8,1.000023545,5.805970149,0.299793941
0.815920398,-8.332415988,-11.35761158,4,2,1.1,8.12,2.5,0.307863048,2.8,1.000023545,5.815920398,0.307863048
0.825870647,-8.379769453,-11.27916026,4,2,1.1,8.12,2.5,0.316031163,2.8,1.000023545,5.825870647,0.316031163
0.835820896,-8.428330547,-11.20745177,4,2,1.1,8.12,2.5,0.324298285,2.8,1.000023545,5.835820896,0.324298285
0.845771144,-8.478032591,-11.14182642,4,2,1.1,8.12,2.5,0.332664414,2.8,1.000023545,5.845771144,0.332664414
0.855721393,-8.528815805,-11.08170421,4,2,1.1,8.12,2.5,0.341129551,2.8,1.000023545,5.855721393,0.341129551
0.865671642,-8.580626492,-11.02657389,4,2,1.1,8.12,2.5,0.349693696,2.8,1.000023545,5.865671642,0.349693696
0.875621891,-8.633416319,-10.97598361,4,2,1.1,8.12,2.5,0.358356848,2.8,1.000023545,5.875621891,0.358356848
0.885572139,-8.687141703,-10.92953306,4,2,1.1,8.12,2.5,0.367119007,2.8,1.000023545,5.885572139,0.367119007
0.895522388,-8.741763278,-10.8868667,4,2,1.1,8.12,2.5,0.375980174,2.8,1.000023545,5.895522388,0.375980174
0.905472637,-8.797245427,-10.84766804,4,2,1.1,8.12,2.5,0.384940348,2.8,1.000023545,5.905472637,0.384940348
0.915422886,-8.853555878,-10.81165476,4,2,1.1,8.12,2.5,0.39399953,2.8,1.000023545,5.915422886,0.39399953
0.925373134,-8.910665342,-10.77857439,4,2,1.1,8.12,2.5,0.403157719,2.8,1.000023545,5.925373134,0.403157719
0.935323383,-8.968547206,-10.74820077,4,2,1.1,8.12,2.5,0.412414915,2.8,1.000023545,5.935323383,0.412414915
0.945273632,-9.027177257,-10.72033085,4,2,1.1,8.12,2.5,0.42177112,2.8,1.000023545,5.945273632,0.42177112
0.955223881,-9.086533436,-10.69478197,4,2,1.1,8.12,2.5,0.431226331,2.8,1.000023545,5.955223881,0.431226331
0.965174129,-9.14659563,-10.67138951,4,2,1.1,8.12,2.5,0.44078055,2.8,1.000023545,5.965174129,0.44078055
0.975124378,-9.207345476,-10.65000485,4,2,1.1,8.12,2.5,0.450433776,2.8,1.000023545,5.975124378,0.450433776
0.985074627,-9.268766198,-10.63049354,4,2,1.1,8.12,2.5,0.46018601,2.8,1.000023545,5.985074627,0.46018601
0.995024876,-9.330842454,-10.61273375,4,2,1.1,8.12,2.5,0.470037252,2.8,1.000023545,5.995024876,0.470037252
1.004975124,-9.393560204,-10.5966149,4,2,1.1,8.12,2.5,0.4799875,2.8,1.000023545,6.004975124,0.4799875
1.014925373,-9.456906592,-10.58203646,4,2,1.1,8.12,2.5,0.490036757,2.8,1.000023545,6.014925373,0.490036757
1.024875622,-9.52086984,-10.56890689,4,2,1.1,8.12,2.5,0.50018502,2.8,1.000023545,6.024875622,0.50018502
1.034825871,-9.585439149,-10.55714267,4,2,1.1,8.12,2.5,0.510432291,2.8,1.000023545,6.034825871,0.510432291
1.044776119,-9.650604619,-10.54666753,4,2,1.1,8.12,2.5,0.52077857,2.8,1.000023545,6.044776119,0.52077857
1.054726368,-9.716357169,-10.53741169,4,2,1.1,8.12,2.5,0.531223856,2.8,1.000023545,6.054726368,0.531223856
1.064676617,-9.782688468,-10.52931122,4,2,1.1,8.12,2.5,0.541768149,2.8,1.000023545,6.064676617,0.541768149
1.074626866,-9.849590875,-10.52230745,4,2,1.1,8.12,2.5,0.55241145,2.8,1.000023545,6.074626866,0.55241145
1.084577114,-9.917057381,-10.51634649,4,2,1.1,8.12,2.5,0.563153759,2.8,1.000023545,6.084577114,0.563153759
1.094527363,-9.985081556,-10.51137876,4,2,1.1,8.12,2.5,0.573995074,2.8,1.000023545,6.094527363,0.573995074
1.104477612,-10.05365751,-10.50735857,4,2,1.1,8.12,2.5,0.584935398,2.8,1.000023545,6.104477612,0.584935398
1.114427861,-10.12277984,-10.5042438,4,2,1.1,8.12,2.5,0.595974728,2.8,1.000023545,6.114427861,0.595974728
1.124378109,-10.19244361,-10.50199551,4,2,1.1,8.12,2.5,0.607113067,2.8,1.000023545,6.124378109,0.607113067
1.134328358,-10.2626443,-10.50057772,4,2,1.1,8.12,2.5,0.618350412,2.8,1.000023545,6.134328358,0.618350412
1.144278607,-10.33337777,-10.49995711,4,2,1.1,8.12,2.5,0.629686765,2.8,1.000023545,6.144278607,0.629686765
1.154228856,-10.40464025,-10.50010278,4,2,1.1,8.12,2.5,0.641122126,2.8,1.000023545,6.154228856,0.641122126
1.164179104,-10.47642832,-10.50098606,4,2,1.1,8.12,2.5,0.652656494,2.8,1.000023545,6.164179104,0.652656494
1.174129353,-10.54873884,-10.50258032,4,2,1.1,8.12,2.5,0.664289869,2.8,1.000023545,6.174129353,0.664289869
1.184079602,-10.62156898,-10.50486076,4,2,1.1,8.12,2.5,0.676022252,2.8,1.000023545,6.184079602,0.676022252
1.194029851,-10.69491618,-10.50780433,4,2,1.1,8.12,2.5,0.687853642,2.8,1.000023545,6.194029851,0.687853642
1.2039801,-10.76877812,-10.51138951,4,2,1.1,8.12,2.5,0.69978404,2.8,1.000023545,6.2039801,0.69978404
1.213930348,-10.84315273,-10.51559622,4,2,1.1,8.12,2.5,0.711813445,2.8,1.000023545,6.213930348,0.711813445
1.223880597,-10.91803815,-10.52040573,4,2,1.1,8.12,2.5,0.723941858,2.8,1.000023545,6.223880597,0.723941858
1.233830846,-10.99343271,-10.52580049,4,2,1.1,8.12,2.5,0.736169278,2.8,1.000023545,6.233830846,0.736169278
1.243781095,-11.06933496,-10.5317641,4,2,1.1,8.12,2.5,0.748495706,2.8,1.000023545,6.243781095,0.748495706
1.253731343,-11.1457436,-10.53828119,4,2,1.1,8.12,2.5,0.760921141,2.8,1.000023545,6.253731343,0.760921141
1.263681592,-11.22265753,-10.54533733,4,2,1.1,8.12,2.5,0.773445583,2.8,1.000023545,6.263681592,0.773445583
1.273631841,-11.30007577,-10.55291901,4,2,1.1,8.12,2.5,0.786069033,2.8,1.000023545,6.273631841,0.786069033
1.28358209,-11.37799752,-10.56101351,4,2,1.1,8.12,2.5,0.79879149,2.8,1.000023545,6.28358209,0.79879149
1.293532338,-11.4564221,-10.56960887,4,2,1.1,8.12,2.5,0.811612955,2.8,1.000023545,6.293532338,0.811612955
1.303482587,-11.53534896,-10.57869385,4,2,1.1,8.12,2.5,0.824533427,2.8,1.000023545,6.303482587,0.824533427
1.313432836,-11.6147777,-10.58825787,4,2,1.1,8.12,2.5,0.837552907,2.8,1.000023545,6.313432836,0.837552907
1.323383085,-11.69470799,-10.59829092,4,2,1.1,8.12,2.5,0.850671394,2.8,1.000023545,6.323383085,0.850671394
1.333333333,-11.77513965,-10.6087836,4,2,1.1,8.12,2.5,0.863888889,2.8,1.000023545,6.333333333,0.863888889
1.343283582,-11.85607257,-10.61972701,4,2,1.1,8.12,2.5,0.877205391,2.8,1.000023545,6.343283582,0.877205391
1.353233831,-11.93750678,-10.63111276,4,2,1.1,8.12,2.5,0.8906209,2.8,1.000023545,6.353233831,0.8906209
1.36318408,-12.01944235,-10.64293289,4,2,1.1,8.12,2.5,0.904135417,2.8,1.000023545,6.36318408,0.904135417
1.373134328,-12.10187948,-10.65517989,4,2,1.1,8.12,2.5,0.917748942,2.8,1.000023545,6.373134328,0.917748942
1.383084577,-12.18481842,-10.66784664,4,2,1.1,8.12,2.5,0.931461474,2.8,1.000023545,6.383084577,0.931461474
1.393034826,-12.26825953,-10.68092641,4,2,1.1,8.12,2.5,0.945273013,2.8,1.000023545,6.393034826,0.945273013
1.402985075,-12.35220321,-10.6944128,4,2,1.1,8.12,2.5,0.95918356,2.8,1.000023545,6.402985075,0.95918356
1.412935323,-12.43664996,-10.70829975,4,2,1.1,8.12,2.5,0.973193114,2.8,1.000023545,6.412935323,0.973193114
1.422885572,-12.52160032,-10.72258149,4,2,1.1,8.12,2.5,0.987301676,2.8,1.000023545,6.422885572,0.987301676
1.432835821,-12.60705491,-10.73725256,4,2,1.1,8.12,2.5,1.001509245,2.8,1.000023545,6.432835821,1.001509245
1.44278607,-12.6930144,-10.75230776,4,2,1.1,8.12,2.5,1.015815821,2.8,1.000023545,6.44278607,1.015815821
1.452736318,-12.77947953,-10.76774215,4,2,1.1,8.12,2.5,1.030221405,2.8,1.000023545,6.452736318,1.030221405
1.462686567,-12.86645108,-10.78355103,4,2,1.1,8.12,2.5,1.044725997,2.8,1.000023545,6.462686567,1.044725997
1.472636816,-12.95392988,-10.79972992,4,2,1.1,8.12,2.5,1.059329596,2.8,1.000023545,6.472636816,1.059329596
1.482587065,-13.04191683,-10.81627454,4,2,1.1,8.12,2.5,1.074032202,2.8,1.000023545,6.482587065,1.074032202
1.492537313,-13.13041285,-10.83318085,4,2,1.1,8.12,2.5,1.088833816,2.8,1.000023545,6.492537313,1.088833816
1.502487562,-13.21941891,-10.85044496,4,2,1.1,8.12,2.5,1.103734437,2.8,1.000023545,6.502487562,1.103734437
1.512437811,-13.30893605,-10.86806317,4,2,1.1,8.12,2.5,1.118734066,2.8,1.000023545,6.512437811,1.118734066
1.52238806,-13.3989653,-10.88603196,4,2,1.1,8.12,2.5,1.133832702,2.8,1.000023545,6.52238806,1.133832702
1.532338308,-13.48950778,-10.90434796,4,2,1.1,8.12,2.5,1.149030346,2.8,1.000023545,6.532338308,1.149030346
1.542288557,-13.5805646,-10.92300794,4,2,1.1,8.12,2.5,1.164326997,2.8,1.000023545,6.542288557,1.164326997
1.552238806,-13.67213695,-10.94200885,4,2,1.1,8.12,2.5,1.179722655,2.8,1.000023545,6.552238806,1.179722655
1.562189055,-13.76422601,-10.96134773,4,2,1.1,8.12,2.5,1.195217321,2.8,1.000023545,6.562189055,1.195217321
1.572139303,-13.85683302,-10.98102178,4,2,1.1,8.12,2.5,1.210810995,2.8,1.000023545,6.572139303,1.210810995
1.582089552,-13.94995925,-11.0010283,4,2,1.1,8.12,2.5,1.226503676,2.8,1.000023545,6.582089552,1.226503676
1.592039801,-14.04360598,-11.02136473,4,2,1.1,8.12,2.5,1.242295364,2.8,1.000023545,6.592039801,1.242295364
1.60199005,-14.13777454,-11.0420286,4,2,1.1,8.12,2.5,1.25818606,2.8,1.000023545,6.60199005,1.25818606
1.611940299,-14.23246626,-11.06301755,4,2,1.1,8.12,2.5,1.274175763,2.8,1.000023545,6.611940299,1.274175763
1.621890547,-14.32768253,-11.08432933,4,2,1.1,8.12,2.5,1.290264474,2.8,1.000023545,6.621890547,1.290264474
1.631840796,-14.42342473,-11.10596177,4,2,1.1,8.12,2.5,1.306452192,2.8,1.000023545,6.631840796,1.306452192
1.641791045,-14.51969428,-11.12791279,4,2,1.1,8.12,2.5,1.322738917,2.8,1.000023545,6.641791045,1.322738917
1.651741294,-14.61649263,-11.15018041,4,2,1.1,8.12,2.5,1.33912465,2.8,1.000023545,6.651741294,1.33912465
1.661691542,-14.71382123,-11.17276273,4,2,1.1,8.12,2.5,1.355609391,2.8,1.000023545,6.661691542,1.355609391
1.671641791,-14.81168156,-11.1956579,4,2,1.1,8.12,2.5,1.372193139,2.8,1.000023545,6.671641791,1.372193139
1.68159204,-14.91007514,-11.21886419,4,2,1.1,8.12,2.5,1.388875894,2.8,1.000023545,6.68159204,1.388875894
1.691542289,-15.00900346,-11.24237991,4,2,1.1,8.12,2.5,1.405657657,2.8,1.000023545,6.691542289,1.405657657
1.701492537,-15.10846809,-11.26620344,4,2,1.1,8.12,2.5,1.422538427,2.8,1.000023545,6.701492537,1.422538427
1.711442786,-15.20847056,-11.29033323,4,2,1.1,8.12,2.5,1.439518205,2.8,1.000023545,6.711442786,1.439518205
1.721393035,-15.30901245,-11.31476781,4,2,1.1,8.12,2.5,1.45659699,2.8,1.000023545,6.721393035,1.45659699
1.731343284,-15.41009534,-11.33950574,4,2,1.1,8.12,2.5,1.473774783,2.8,1.000023545,6.731343284,1.473774783
1.741293532,-15.51172084,-11.36454565,4,2,1.1,8.12,2.5,1.491051583,2.8,1.000023545,6.741293532,1.491051583
1.751243781,-15.61389056,-11.38988623,4,2,1.1,8.12,2.5,1.50842739,2.8,1.000023545,6.751243781,1.50842739
1.76119403,-15.71660614,-11.41552622,4,2,1.1,8.12,2.5,1.525902205,2.8,1.000023545,6.76119403,1.525902205
1.771144279,-15.8198692,-11.4414644,4,2,1.1,8.12,2.5,1.543476028,2.8,1.000023545,6.771144279,1.543476028
1.781094527,-15.92368142,-11.46769962,4,2,1.1,8.12,2.5,1.561148858,2.8,1.000023545,6.781094527,1.561148858
1.791044776,-16.02804445,-11.49423074,4,2,1.1,8.12,2.5,1.578920695,2.8,1.000023545,6.791044776,1.578920695
1.800995025,-16.13295997,-11.52105671,4,2,1.1,8.12,2.5,1.59679154,2.8,1.000023545,6.800995025,1.59679154
1.810945274,-16.23842968,-11.54817649,4,2,1.1,8.12,2.5,1.614761392,2.8,1.000023545,6.810945274,1.614761392
1.820895522,-16.34445527,-11.57558909,4,2,1.1,8.12,2.5,1.632830252,2.8,1.000023545,6.820895522,1.632830252
1.830845771,-16.45103845,-11.60329357,4,2,1.1,8.12,2.5,1.650998119,2.8,1.000023545,6.830845771,1.650998119
1.84079602,-16.55818094,-11.631289,4,2,1.1,8.12,2.5,1.669264993,2.8,1.000023545,6.84079602,1.669264993
1.850746269,-16.66588448,-11.65957453,4,2,1.1,8.12,2.5,1.687630875,2.8,1.000023545,6.850746269,1.687630875
1.860696517,-16.7741508,-11.6881493,4,2,1.1,8.12,2.5,1.706095765,2.8,1.000023545,6.860696517,1.706095765
1.870646766,-16.88298164,-11.71701252,4,2,1.1,8.12,2.5,1.724659662,2.8,1.000023545,6.870646766,1.724659662
1.880597015,-16.99237876,-11.74616341,4,2,1.1,8.12,2.5,1.743322566,2.8,1.000023545,6.880597015,1.743322566
1.890547264,-17.10234393,-11.77560123,4,2,1.1,8.12,2.5,1.762084478,2.8,1.000023545,6.890547264,1.762084478
1.900497512,-17.2128789,-11.80532527,4,2,1.1,8.12,2.5,1.780945397,2.8,1.000023545,6.900497512,1.780945397
1.910447761,-17.32398547,-11.83533485,4,2,1.1,8.12,2.5,1.799905324,2.8,1.000023545,6.910447761,1.799905324
1.92039801,-17.4356654,-11.86562932,4,2,1.1,8.12,2.5,1.818964258,2.8,1.000023545,6.92039801,1.818964258
1.930348259,-17.5479205,-11.89620805,4,2,1.1,8.12,2.5,1.8381222,2.8,1.000023545,6.930348259,1.8381222
1.940298507,-17.66075255,-11.92707045,4,2,1.1,8.12,2.5,1.857379149,2.8,1.000023545,6.940298507,1.857379149
1.950248756,-17.77416336,-11.95821593,4,2,1.1,8.12,2.5,1.876735106,2.8,1.000023545,6.950248756,1.876735106
1.960199005,-17.88815473,-11.98964396,4,2,1.1,8.12,2.5,1.89619007,2.8,1.000023545,6.960199005,1.89619007
1.970149254,-18.00272848,-12.02135401,4,2,1.1,8.12,2.5,1.915744041,2.8,1.000023545,6.970149254,1.915744041
1.980099502,-18.11788642,-12.05334557,4,2,1.1,8.12,2.5,1.93539702,2.8,1.000023545,6.980099502,1.93539702
1.990049751,-18.23363038,-12.08561818,4,2,1.1,8.12,2.5,1.955149006,2.8,1.000023545,6.990049751,1.955149006
2,-18.34996218,-12.11817136,4,2,1.1,8.12,2.5,1.975,2.8,1.000023545,7,1.975
2.009950249,-18.46688365,-12.15100469,4,2,1.1,8.12,2.5,1.994950001,2.8,1.000023545,7.009950249,1.994950001
2.019900498,-18.58439662,-12.18411775,4,2,1.1,8.12,2.5,2.01499901,2.8,1.000023545,7.019900498,2.01499901
2.029850746,-18.70250294,-12.21751013,4,2,1.1,8.12,2.5,2.035147026,2.8,1.000023545,7.029850746,2.035147026
2.039800995,-18.82120445,-12.25118148,4,2,1.1,8.12,2.5,2.05539405,2.8,1.000023545,7.039800995,2.05539405
2.049751244,-18.94050299,-12.28513142,4,2,1.1,8.12,2.5,2.075740081,2.8,1.000023545,7.049751244,2.075740081
2.059701493,-19.0604004,-12.31935961,4,2,1.1,8.12,2.5,2.096185119,2.8,1.000023545,7.059701493,2.096185119
2.069651741,-19.18089855,-12.35386573,4,2,1.1,8.12,2.5,2.116729165,2.8,1.000023545,7.069651741,2.116729165
2.07960199,-19.30199929,-12.38864948,4,2,1.1,8.12,2.5,2.137372219,2.8,1.000023545,7.07960199,2.137372219
2.089552239,-19.42370447,-12.42371056,4,2,1.1,8.12,2.5,2.158114279,2.8,1.000023545,7.089552239,2.158114279
2.099502488,-19.54601595,-12.45904869,4,2,1.1,8.12,2.5,2.178955348,2.8,1.000023545,7.099502488,2.178955348
2.109452736,-19.66893559,-12.49466363,4,2,1.1,8.12,2.5,2.199895423,2.8,1.000023545,7.109452736,2.199895423
2.119402985,-19.79246526,-12.53055512,4,2,1.1,8.12,2.5,2.220934507,2.8,1.000023545,7.119402985,2.220934507
2.129353234,-19.91660682,-12.56672293,4,2,1.1,8.12,2.5,2.242072597,2.8,1.000023545,7.129353234,2.242072597
2.139303483,-20.04136214,-12.60316685,4,2,1.1,8.12,2.5,2.263309695,2.8,1.000023545,7.139303483,2.263309695
2.149253731,-20.16673309,-12.63988667,4,2,1.1,8.12,2.5,2.284645801,2.8,1.000023545,7.149253731,2.284645801
2.15920398,-20.29272154,-12.67688221,4,2,1.1,8.12,2.5,2.306080914,2.8,1.000023545,7.15920398,2.306080914
